week_end,pathogen,geography,percent_visits,as_of
2025-04-12,Influenza,Wisconsin,0.8,2025-10-24
2025-04-12,Influenza,Wyoming,0.0,2025-10-24
2025-04-12,RSV,Alabama,0.1,2025-10-24
2025-04-12,RSV,Alaska,0.2,2025-10-24
2025-04-12,RSV,Arizona,0.1,2025-10-24
2025-04-12,RSV,Arkansas,0.1,2025-10-24
2025-04-12,RSV,California,0.1,2025-10-24
2025-04-12,RSV,Colorado,0.3,2025-10-24
2025-04-12,RSV,Connecticut,0.1,2025-10-24
2025-04-12,RSV,Delaware,0.1,2025-10-24
2025-04-12,RSV,District of Columbia,0.1,2025-10-24
2025-04-12,RSV,Florida,0.1,2025-10-24
2025-04-12,RSV,Georgia,0.1,2025-10-24
2025-04-12,RSV,Hawaii,0.2,2025-10-24
2025-04-12,RSV,Idaho,0.3,2025-10-24
2025-04-12,RSV,Illinois,0.1,2025-10-24
2025-04-12,RSV,Indiana,0.2,2025-10-24
2025-04-12,RSV,Iowa,0.4,2025-10-24
2025-04-12,RSV,Kansas,0.2,2025-10-24
2025-04-12,RSV,Kentucky,0.2,2025-10-24
2025-04-12,RSV,Louisiana,0.1,2025-10-24
2025-04-12,RSV,Maine,0.2,2025-10-24
2025-04-12,RSV,Maryland,0.1,2025-10-24
2025-04-12,RSV,Massachusetts,0.1,2025-10-24
2025-04-12,RSV,Michigan,0.2,2025-10-24
2025-04-12,RSV,Minnesota,0.2,2025-10-24
2025-04-12,RSV,Mississippi,0.1,2025-10-24
2025-04-12,RSV,Montana,0.4,2025-10-24
2025-04-12,RSV,United States,0.1,2025-10-24
2025-04-12,RSV,Nebraska,0.2,2025-10-24
2025-04-12,RSV,Nevada,0.1,2025-10-24
2025-04-12,RSV,New Hampshire,0.2,2025-10-24
2025-04-12,RSV,New Jersey,0.1,2025-10-24
2025-04-12,RSV,New Mexico,0.3,2025-10-24
2025-04-12,RSV,New York,0.1,2025-10-24
2025-04-12,RSV,North Carolina,0.2,2025-10-24
2025-04-12,RSV,North Dakota,0.4,2025-10-24
2025-04-12,RSV,Ohio,0.1,2025-10-24
2025-04-12,RSV,Oklahoma,0.1,2025-10-24
2025-04-12,RSV,Oregon,0.2,2025-10-24
2025-04-12,RSV,Pennsylvania,0.1,2025-10-24
2025-04-12,RSV,Rhode Island,0.0,2025-10-24
2025-04-12,RSV,South Carolina,0.1,2025-10-24
2025-04-12,RSV,Tennessee,0.1,2025-10-24
2025-04-12,RSV,Texas,0.1,2025-10-24
2025-04-12,RSV,Utah,0.2,2025-10-24
2025-04-12,RSV,Vermont,0.2,2025-10-24
2025-04-12,RSV,Virginia,0.1,2025-10-24
2025-04-12,RSV,Washington,0.2,2025-10-24
2025-04-12,RSV,West Virginia,0.7,2025-10-24
2025-04-12,RSV,Wisconsin,0.3,2025-10-24
2025-04-12,RSV,Wyoming,0.0,2025-10-24
2025-04-19,COVID-19,Alabama,0.6,2025-10-24
2025-04-19,COVID-19,Alaska,0.6,2025-10-24
2025-04-19,COVID-19,Arizona,0.5,2025-10-24
2025-04-19,COVID-19,Arkansas,0.4,2025-10-24
2025-04-19,COVID-19,California,0.3,2025-10-24
2025-04-19,COVID-19,Colorado,0.3,2025-10-24
2025-04-19,COVID-19,Connecticut,0.7,2025-10-24
2025-04-19,COVID-19,Delaware,0.2,2025-10-24
2025-04-19,COVID-19,District of Columbia,0.3,2025-10-24
2025-04-19,COVID-19,Florida,0.4,2025-10-24
2025-04-19,COVID-19,Georgia,0.4,2025-10-24
2025-04-19,COVID-19,Hawaii,0.6,2025-10-24
2025-04-19,COVID-19,Idaho,0.5,2025-10-24
2025-04-19,COVID-19,Illinois,0.5,2025-10-24
2025-04-19,COVID-19,Indiana,0.4,2025-10-24
2025-04-19,COVID-19,Iowa,0.4,2025-10-24
2025-04-19,COVID-19,Kansas,0.3,2025-10-24
2025-04-19,COVID-19,Kentucky,0.4,2025-10-24
2025-04-19,COVID-19,Louisiana,0.7,2025-10-24
2025-04-19,COVID-19,Maine,0.3,2025-10-24
2025-04-19,COVID-19,Maryland,0.5,2025-10-24
2025-04-19,COVID-19,Massachusetts,0.5,2025-10-24
2025-04-19,COVID-19,Michigan,0.4,2025-10-24
2025-04-19,COVID-19,Minnesota,0.6,2025-10-24
2025-04-19,COVID-19,Mississippi,0.5,2025-10-24
2025-04-19,COVID-19,Montana,0.4,2025-10-24
2025-04-19,COVID-19,United States,0.5,2025-10-24
2025-04-19,COVID-19,Nebraska,0.3,2025-10-24
2025-04-19,COVID-19,Nevada,0.4,2025-10-24
2025-04-19,COVID-19,New Hampshire,0.5,2025-10-24
2025-04-19,COVID-19,New Jersey,0.7,2025-10-24
2025-04-19,COVID-19,New Mexico,0.5,2025-10-24
2025-04-19,COVID-19,New York,0.7,2025-10-24
2025-04-19,COVID-19,North Carolina,0.7,2025-10-24
2025-04-19,COVID-19,North Dakota,0.2,2025-10-24
2025-04-19,COVID-19,Ohio,0.4,2025-10-24
2025-04-19,COVID-19,Oklahoma,0.6,2025-10-24
2025-04-19,COVID-19,Oregon,0.4,2025-10-24
2025-04-19,COVID-19,Pennsylvania,0.3,2025-10-24
2025-04-19,COVID-19,Rhode Island,0.5,2025-10-24
2025-04-19,COVID-19,South Carolina,0.6,2025-10-24
2025-04-19,COVID-19,Tennessee,0.5,2025-10-24
2025-04-19,COVID-19,Texas,0.6,2025-10-24
2025-04-19,COVID-19,Utah,0.3,2025-10-24
2025-04-19,COVID-19,Vermont,0.5,2025-10-24
2025-04-19,COVID-19,Virginia,0.5,2025-10-24
2025-04-19,COVID-19,Washington,0.5,2025-10-24
2025-04-19,COVID-19,West Virginia,0.4,2025-10-24
2025-04-19,COVID-19,Wisconsin,0.4,2025-10-24
2025-04-19,COVID-19,Wyoming,0.0,2025-10-24
2025-04-19,Influenza,Alabama,0.6,2025-10-24
2025-04-19,Influenza,Alaska,1.8,2025-10-24
2025-04-19,Influenza,Arizona,1.0,2025-10-24
2025-04-19,Influenza,Arkansas,0.5,2025-10-24
2025-04-19,Influenza,California,0.6,2025-10-24
2025-04-19,Influenza,Colorado,0.5,2025-10-24
2025-04-19,Influenza,Connecticut,1.1,2025-10-24
2025-04-19,Influenza,Delaware,0.7,2025-10-24
2025-04-19,Influenza,District of Columbia,0.8,2025-10-24
2025-04-19,Influenza,Florida,0.8,2025-10-24
2025-04-19,Influenza,Georgia,0.3,2025-10-24
2025-04-19,Influenza,Hawaii,1.8,2025-10-24
2025-04-19,Influenza,Idaho,0.5,2025-10-24
2025-04-19,Influenza,Illinois,1.0,2025-10-24
2025-04-19,Influenza,Indiana,0.5,2025-10-24
2025-04-19,Influenza,Iowa,0.3,2025-10-24
2025-04-19,Influenza,Kansas,0.4,2025-10-24
2025-04-19,Influenza,Kentucky,0.4,2025-10-24
2025-04-19,Influenza,Louisiana,0.7,2025-10-24
2025-04-19,Influenza,Maine,1.3,2025-10-24
2025-04-19,Influenza,Maryland,1.6,2025-10-24
2025-04-19,Influenza,Massachusetts,1.0,2025-10-24
2025-04-19,Influenza,Michigan,0.8,2025-10-24
2025-04-19,Influenza,Minnesota,0.6,2025-10-24
2025-04-19,Influenza,Mississippi,0.5,2025-10-24
2025-04-19,Influenza,Montana,0.7,2025-10-24
2025-04-19,Influenza,United States,0.7,2025-10-24
2025-04-19,Influenza,Nebraska,0.3,2025-10-24
2025-04-19,Influenza,Nevada,0.7,2025-10-24
2025-04-19,Influenza,New Hampshire,1.3,2025-10-24
2025-04-19,Influenza,New Jersey,0.8,2025-10-24
2025-04-19,Influenza,New Mexico,0.7,2025-10-24
2025-04-19,Influenza,New York,0.9,2025-10-24
2025-04-19,Influenza,North Carolina,0.9,2025-10-24
2025-04-19,Influenza,North Dakota,0.4,2025-10-24
2025-04-19,Influenza,Ohio,0.4,2025-10-24
2025-04-19,Influenza,Oklahoma,0.3,2025-10-24
2025-04-19,Influenza,Oregon,0.5,2025-10-24
2025-04-19,Influenza,Pennsylvania,0.8,2025-10-24
2025-04-19,Influenza,Rhode Island,0.7,2025-10-24
2025-04-19,Influenza,South Carolina,0.3,2025-10-24
2025-04-19,Influenza,Tennessee,0.5,2025-10-24
2025-04-19,Influenza,Texas,0.7,2025-10-24
2025-04-19,Influenza,Utah,0.6,2025-10-24
2025-04-19,Influenza,Vermont,1.2,2025-10-24
2025-04-19,Influenza,Virginia,1.0,2025-10-24
2025-04-19,Influenza,Washington,0.6,2025-10-24
2025-04-19,Influenza,West Virginia,0.6,2025-10-24
2025-04-19,Influenza,Wisconsin,0.6,2025-10-24
2025-04-19,Influenza,Wyoming,0.0,2025-10-24
2025-04-19,RSV,Alabama,0.1,2025-10-24
2025-04-19,RSV,Alaska,0.2,2025-10-24
2025-04-19,RSV,Arizona,0.1,2025-10-24
2025-04-19,RSV,Arkansas,0.1,2025-10-24
2025-04-19,RSV,California,0.1,2025-10-24
2025-04-19,RSV,Colorado,0.2,2025-10-24
2025-04-19,RSV,Connecticut,0.1,2025-10-24
2025-04-19,RSV,Delaware,0.2,2025-10-24
2025-04-19,RSV,District of Columbia,0.0,2025-10-24
2025-04-19,RSV,Florida,0.1,2025-10-24
2025-04-19,RSV,Georgia,0.0,2025-10-24
2025-04-19,RSV,Hawaii,0.1,2025-10-24
2025-04-19,RSV,Idaho,0.2,2025-10-24
2025-04-19,RSV,Illinois,0.1,2025-10-24
2025-04-19,RSV,Indiana,0.1,2025-10-24
2025-04-19,RSV,Iowa,0.2,2025-10-24
2025-04-19,RSV,Kansas,0.1,2025-10-24
2025-04-19,RSV,Kentucky,0.2,2025-10-24
2025-04-19,RSV,Louisiana,0.1,2025-10-24
2025-04-19,RSV,Maine,0.1,2025-10-24
2025-04-19,RSV,Maryland,0.1,2025-10-24
2025-04-19,RSV,Massachusetts,0.1,2025-10-24
2025-04-19,RSV,Michigan,0.2,2025-10-24
2025-04-19,RSV,Minnesota,0.2,2025-10-24
2025-04-19,RSV,Mississippi,0.1,2025-10-24
2025-04-19,RSV,Montana,0.3,2025-10-24
2025-04-19,RSV,United States,0.1,2025-10-24
2025-04-19,RSV,Nebraska,0.1,2025-10-24
2025-04-19,RSV,Nevada,0.1,2025-10-24
2025-04-19,RSV,New Hampshire,0.2,2025-10-24
2025-04-19,RSV,New Jersey,0.0,2025-10-24
2025-04-19,RSV,New Mexico,0.2,2025-10-24
2025-04-19,RSV,New York,0.1,2025-10-24
2025-04-19,RSV,North Carolina,0.1,2025-10-24
2025-04-19,RSV,North Dakota,0.1,2025-10-24
2025-04-19,RSV,Ohio,0.1,2025-10-24
2025-04-19,RSV,Oklahoma,0.1,2025-10-24
2025-04-19,RSV,Oregon,0.1,2025-10-24
2025-04-19,RSV,Pennsylvania,0.1,2025-10-24
2025-04-19,RSV,Rhode Island,0.0,2025-10-24
2025-04-19,RSV,South Carolina,0.1,2025-10-24
2025-04-19,RSV,Tennessee,0.1,2025-10-24
2025-04-19,RSV,Texas,0.1,2025-10-24
2025-04-19,RSV,Utah,0.1,2025-10-24
2025-04-19,RSV,Vermont,0.2,2025-10-24
2025-04-19,RSV,Virginia,0.1,2025-10-24
2025-04-19,RSV,Washington,0.1,2025-10-24
2025-04-19,RSV,West Virginia,0.6,2025-10-24
2025-04-19,RSV,Wisconsin,0.2,2025-10-24
2025-04-19,RSV,Wyoming,0.0,2025-10-24
2025-04-26,COVID-19,Alabama,0.6,2025-10-24
2025-04-26,COVID-19,Alaska,0.4,2025-10-24
2025-04-26,COVID-19,Arizona,0.5,2025-10-24
2025-04-26,COVID-19,Arkansas,0.4,2025-10-24
2025-04-26,COVID-19,California,0.4,2025-10-24
2025-04-26,COVID-19,Colorado,0.3,2025-10-24
2025-04-26,COVID-19,Connecticut,0.6,2025-10-24
2025-04-26,COVID-19,Delaware,0.3,2025-10-24
2025-04-26,COVID-19,District of Columbia,0.2,2025-10-24
2025-04-26,COVID-19,Florida,0.5,2025-10-24
2025-04-26,COVID-19,Georgia,0.4,2025-10-24
2025-04-26,COVID-19,Hawaii,0.7,2025-10-24
2025-04-26,COVID-19,Idaho,0.6,2025-10-24
2025-04-26,COVID-19,Illinois,0.4,2025-10-24
2025-04-26,COVID-19,Indiana,0.4,2025-10-24
2025-04-26,COVID-19,Iowa,0.5,2025-10-24
2025-04-26,COVID-19,Kansas,0.2,2025-10-24
2025-04-26,COVID-19,Kentucky,0.3,2025-10-24
2025-04-26,COVID-19,Louisiana,0.5,2025-10-24
2025-04-26,COVID-19,Maine,0.2,2025-10-24
2025-04-26,COVID-19,Maryland,0.5,2025-10-24
2025-04-26,COVID-19,Massachusetts,0.5,2025-10-24
2025-04-26,COVID-19,Michigan,0.4,2025-10-24
2025-04-26,COVID-19,Minnesota,0.5,2025-10-24
2025-04-26,COVID-19,Mississippi,0.5,2025-10-24
2025-04-26,COVID-19,Montana,0.4,2025-10-24
2025-04-26,COVID-19,United States,0.5,2025-10-24
2025-04-26,COVID-19,Nebraska,0.3,2025-10-24
2025-04-26,COVID-19,Nevada,0.4,2025-10-24
2025-04-26,COVID-19,New Hampshire,0.3,2025-10-24
2025-04-26,COVID-19,New Jersey,0.6,2025-10-24
2025-04-26,COVID-19,New Mexico,0.4,2025-10-24
2025-04-26,COVID-19,New York,0.7,2025-10-24
2025-04-26,COVID-19,North Carolina,0.6,2025-10-24
2025-04-26,COVID-19,North Dakota,0.2,2025-10-24
2025-04-26,COVID-19,Ohio,0.3,2025-10-24
2025-04-26,COVID-19,Oklahoma,0.4,2025-10-24
2025-04-26,COVID-19,Oregon,0.4,2025-10-24
2025-04-26,COVID-19,Pennsylvania,0.3,2025-10-24
2025-04-26,COVID-19,Rhode Island,0.4,2025-10-24
2025-04-26,COVID-19,South Carolina,0.5,2025-10-24
2025-04-26,COVID-19,Tennessee,0.4,2025-10-24
2025-04-26,COVID-19,Texas,0.5,2025-10-24
2025-04-26,COVID-19,Utah,0.5,2025-10-24
2025-04-26,COVID-19,Vermont,0.4,2025-10-24
2025-04-26,COVID-19,Virginia,0.4,2025-10-24
2025-04-26,COVID-19,Washington,0.4,2025-10-24
2025-04-26,COVID-19,West Virginia,0.4,2025-10-24
2025-04-26,COVID-19,Wisconsin,0.4,2025-10-24
2025-04-26,COVID-19,Wyoming,0.0,2025-10-24
2025-04-26,Influenza,Alabama,0.4,2025-10-24
2025-04-26,Influenza,Alaska,1.7,2025-10-24
2025-04-26,Influenza,Arizona,0.9,2025-10-24
2025-04-26,Influenza,Arkansas,0.5,2025-10-24
2025-04-26,Influenza,California,0.5,2025-10-24
2025-04-26,Influenza,Colorado,0.5,2025-10-24
2025-04-26,Influenza,Connecticut,0.8,2025-10-24
2025-04-26,Influenza,Delaware,0.5,2025-10-24
2025-04-26,Influenza,District of Columbia,0.7,2025-10-24
2025-04-26,Influenza,Florida,0.7,2025-10-24
2025-04-26,Influenza,Georgia,0.3,2025-10-24
2025-04-26,Influenza,Hawaii,1.7,2025-10-24
2025-04-26,Influenza,Idaho,0.4,2025-10-24
2025-04-26,Influenza,Illinois,0.8,2025-10-24
2025-04-26,Influenza,Indiana,0.4,2025-10-24
2025-04-26,Influenza,Iowa,0.2,2025-10-24
2025-04-26,Influenza,Kansas,0.4,2025-10-24
2025-04-26,Influenza,Kentucky,0.2,2025-10-24
2025-04-26,Influenza,Louisiana,0.5,2025-10-24
2025-04-26,Influenza,Maine,1.1,2025-10-24
2025-04-26,Influenza,Maryland,1.0,2025-10-24
2025-04-26,Influenza,Massachusetts,0.7,2025-10-24
2025-04-26,Influenza,Michigan,0.8,2025-10-24
2025-04-26,Influenza,Minnesota,0.5,2025-10-24
2025-04-26,Influenza,Mississippi,0.4,2025-10-24
2025-04-26,Influenza,Montana,0.5,2025-10-24
2025-04-26,Influenza,United States,0.6,2025-10-24
2025-04-26,Influenza,Nebraska,0.2,2025-10-24
2025-04-26,Influenza,Nevada,0.7,2025-10-24
2025-04-26,Influenza,New Hampshire,1.1,2025-10-24
2025-04-26,Influenza,New Jersey,0.6,2025-10-24
2025-04-26,Influenza,New Mexico,0.6,2025-10-24
2025-04-26,Influenza,New York,0.6,2025-10-24
2025-04-26,Influenza,North Carolina,0.7,2025-10-24
2025-04-26,Influenza,North Dakota,0.2,2025-10-24
2025-04-26,Influenza,Ohio,0.2,2025-10-24
2025-04-26,Influenza,Oklahoma,0.2,2025-10-24
2025-04-26,Influenza,Oregon,0.5,2025-10-24
2025-04-26,Influenza,Pennsylvania,0.6,2025-10-24
2025-04-26,Influenza,Rhode Island,0.4,2025-10-24
2025-04-26,Influenza,South Carolina,0.3,2025-10-24
2025-04-26,Influenza,Tennessee,0.5,2025-10-24
2025-04-26,Influenza,Texas,0.6,2025-10-24
2025-04-26,Influenza,Utah,0.5,2025-10-24
2025-04-26,Influenza,Vermont,0.8,2025-10-24
2025-04-26,Influenza,Virginia,0.8,2025-10-24
2025-04-26,Influenza,Washington,0.6,2025-10-24
2025-04-26,Influenza,West Virginia,0.3,2025-10-24
2025-04-26,Influenza,Wisconsin,0.6,2025-10-24
2025-04-26,Influenza,Wyoming,0.0,2025-10-24
2025-04-26,RSV,Alabama,0.1,2025-10-24
2025-04-26,RSV,Alaska,0.1,2025-10-24
2025-04-26,RSV,Arizona,0.1,2025-10-24
2025-04-26,RSV,Arkansas,0.1,2025-10-24
2025-04-26,RSV,California,0.1,2025-10-24
2025-04-26,RSV,Colorado,0.1,2025-10-24
2025-04-26,RSV,Connecticut,0.0,2025-10-24
2025-04-26,RSV,Delaware,0.1,2025-10-24
2025-04-26,RSV,District of Columbia,0.0,2025-10-24
2025-04-26,RSV,Florida,0.1,2025-10-24
2025-04-26,RSV,Georgia,0.0,2025-10-24
2025-04-26,RSV,Hawaii,0.1,2025-10-24
2025-04-26,RSV,Idaho,0.1,2025-10-24
2025-04-26,RSV,Illinois,0.1,2025-10-24
2025-04-26,RSV,Indiana,0.0,2025-10-24
2025-04-26,RSV,Iowa,0.2,2025-10-24
2025-04-26,RSV,Kansas,0.1,2025-10-24
2025-04-26,RSV,Kentucky,0.1,2025-10-24
2025-04-26,RSV,Louisiana,0.1,2025-10-24
2025-04-26,RSV,Maine,0.2,2025-10-24
2025-04-26,RSV,Maryland,0.1,2025-10-24
2025-04-26,RSV,Massachusetts,0.1,2025-10-24
2025-04-26,RSV,Michigan,0.1,2025-10-24
2025-04-26,RSV,Minnesota,0.2,2025-10-24
2025-04-26,RSV,Mississippi,0.0,2025-10-24
2025-04-26,RSV,Montana,0.4,2025-10-24
2025-04-26,RSV,United States,0.1,2025-10-24
2025-04-26,RSV,Nebraska,0.1,2025-10-24
2025-04-26,RSV,Nevada,0.1,2025-10-24
2025-04-26,RSV,New Hampshire,0.1,2025-10-24
2025-04-26,RSV,New Jersey,0.0,2025-10-24
2025-04-26,RSV,New Mexico,0.1,2025-10-24
2025-04-26,RSV,New York,0.0,2025-10-24
2025-04-26,RSV,North Carolina,0.1,2025-10-24
2025-04-26,RSV,North Dakota,0.1,2025-10-24
2025-04-26,RSV,Ohio,0.1,2025-10-24
2025-04-26,RSV,Oklahoma,0.1,2025-10-24
2025-04-26,RSV,Oregon,0.1,2025-10-24
2025-04-26,RSV,Pennsylvania,0.1,2025-10-24
2025-04-26,RSV,Rhode Island,0.0,2025-10-24
2025-04-26,RSV,South Carolina,0.1,2025-10-24
2025-04-26,RSV,Tennessee,0.1,2025-10-24
2025-04-26,RSV,Texas,0.1,2025-10-24
2025-04-26,RSV,Utah,0.1,2025-10-24
2025-04-26,RSV,Vermont,0.2,2025-10-24
2025-04-26,RSV,Virginia,0.1,2025-10-24
2025-04-26,RSV,Washington,0.1,2025-10-24
2025-04-26,RSV,West Virginia,0.4,2025-10-24
2025-04-26,RSV,Wisconsin,0.1,2025-10-24
2025-04-26,RSV,Wyoming,0.0,2025-10-24
2025-05-03,COVID-19,Alabama,0.5,2025-10-24
2025-05-03,COVID-19,Alaska,0.5,2025-10-24
2025-05-03,COVID-19,Arizona,0.5,2025-10-24
2025-05-03,COVID-19,Arkansas,0.3,2025-10-24
2025-05-03,COVID-19,California,0.4,2025-10-24
2025-05-03,COVID-19,Colorado,0.3,2025-10-24
2025-05-03,COVID-19,Connecticut,0.5,2025-10-24
2025-05-03,COVID-19,Delaware,0.2,2025-10-24
2025-05-03,COVID-19,District of Columbia,0.4,2025-10-24
2025-05-03,COVID-19,Florida,0.4,2025-10-24
2025-05-03,COVID-19,Georgia,0.3,2025-10-24
2025-05-03,COVID-19,Hawaii,0.8,2025-10-24
2025-05-03,COVID-19,Idaho,0.6,2025-10-24
2025-05-03,COVID-19,Illinois,0.3,2025-10-24
2025-05-03,COVID-19,Indiana,0.3,2025-10-24
2025-05-03,COVID-19,Iowa,0.4,2025-10-24
2025-05-03,COVID-19,Kansas,0.2,2025-10-24
2025-05-03,COVID-19,Kentucky,0.3,2025-10-24
2025-05-03,COVID-19,Louisiana,0.4,2025-10-24
2025-05-03,COVID-19,Maine,0.2,2025-10-24
2025-05-03,COVID-19,Maryland,0.4,2025-10-24
2025-05-03,COVID-19,Massachusetts,0.4,2025-10-24
2025-05-03,COVID-19,Michigan,0.3,2025-10-24
2025-05-03,COVID-19,Minnesota,0.5,2025-10-24
2025-05-03,COVID-19,Mississippi,0.5,2025-10-24
2025-05-03,COVID-19,Montana,0.3,2025-10-24
2025-05-03,COVID-19,United States,0.4,2025-10-24
2025-05-03,COVID-19,Nebraska,0.2,2025-10-24
2025-05-03,COVID-19,Nevada,0.4,2025-10-24
2025-05-03,COVID-19,New Hampshire,0.3,2025-10-24
2025-05-03,COVID-19,New Jersey,0.5,2025-10-24
2025-05-03,COVID-19,New Mexico,0.3,2025-10-24
2025-05-03,COVID-19,New York,0.5,2025-10-24
2025-05-03,COVID-19,North Carolina,0.4,2025-10-24
2025-05-03,COVID-19,North Dakota,0.1,2025-10-24
2025-05-03,COVID-19,Ohio,0.2,2025-10-24
2025-05-03,COVID-19,Oklahoma,0.4,2025-10-24
2025-05-03,COVID-19,Oregon,0.5,2025-10-24
2025-05-03,COVID-19,Pennsylvania,0.2,2025-10-24
2025-05-03,COVID-19,Rhode Island,0.4,2025-10-24
2025-05-03,COVID-19,South Carolina,0.4,2025-10-24
2025-05-03,COVID-19,Tennessee,0.3,2025-10-24
2025-05-03,COVID-19,Texas,0.5,2025-10-24
2025-05-03,COVID-19,Utah,0.4,2025-10-24
2025-05-03,COVID-19,Vermont,0.4,2025-10-24
2025-05-03,COVID-19,Virginia,0.3,2025-10-24
2025-05-03,COVID-19,Washington,0.5,2025-10-24
2025-05-03,COVID-19,West Virginia,0.2,2025-10-24
2025-05-03,COVID-19,Wisconsin,0.4,2025-10-24
2025-05-03,COVID-19,Wyoming,0.0,2025-10-24
2025-05-03,Influenza,Alabama,0.4,2025-10-24
2025-05-03,Influenza,Alaska,1.1,2025-10-24
2025-05-03,Influenza,Arizona,0.9,2025-10-24
2025-05-03,Influenza,Arkansas,0.2,2025-10-24
2025-05-03,Influenza,California,0.4,2025-10-24
2025-05-03,Influenza,Colorado,0.4,2025-10-24
2025-05-03,Influenza,Connecticut,0.5,2025-10-24
2025-05-03,Influenza,Delaware,0.4,2025-10-24
2025-05-03,Influenza,District of Columbia,0.6,2025-10-24
2025-05-03,Influenza,Florida,0.6,2025-10-24
2025-05-03,Influenza,Georgia,0.2,2025-10-24
2025-05-03,Influenza,Hawaii,1.8,2025-10-24
2025-05-03,Influenza,Idaho,0.4,2025-10-24
2025-05-03,Influenza,Illinois,0.5,2025-10-24
2025-05-03,Influenza,Indiana,0.3,2025-10-24
2025-05-03,Influenza,Iowa,0.1,2025-10-24
2025-05-03,Influenza,Kansas,0.2,2025-10-24
2025-05-03,Influenza,Kentucky,0.2,2025-10-24
2025-05-03,Influenza,Louisiana,0.4,2025-10-24
2025-05-03,Influenza,Maine,0.5,2025-10-24
2025-05-03,Influenza,Maryland,0.6,2025-10-24
2025-05-03,Influenza,Massachusetts,0.5,2025-10-24
2025-05-03,Influenza,Michigan,0.6,2025-10-24
2025-05-03,Influenza,Minnesota,0.5,2025-10-24
2025-05-03,Influenza,Mississippi,0.4,2025-10-24
2025-05-03,Influenza,Montana,0.2,2025-10-24
2025-05-03,Influenza,United States,0.4,2025-10-24
2025-05-03,Influenza,Nebraska,0.1,2025-10-24
2025-05-03,Influenza,Nevada,0.7,2025-10-24
2025-05-03,Influenza,New Hampshire,0.6,2025-10-24
2025-05-03,Influenza,New Jersey,0.4,2025-10-24
2025-05-03,Influenza,New Mexico,0.5,2025-10-24
2025-05-03,Influenza,New York,0.3,2025-10-24
2025-05-03,Influenza,North Carolina,0.6,2025-10-24
2025-05-03,Influenza,North Dakota,0.1,2025-10-24
2025-05-03,Influenza,Ohio,0.2,2025-10-24
2025-05-03,Influenza,Oklahoma,0.2,2025-10-24
2025-05-03,Influenza,Oregon,0.5,2025-10-24
2025-05-03,Influenza,Pennsylvania,0.4,2025-10-24
2025-05-03,Influenza,Rhode Island,0.3,2025-10-24
2025-05-03,Influenza,South Carolina,0.2,2025-10-24
2025-05-03,Influenza,Tennessee,0.3,2025-10-24
2025-05-03,Influenza,Texas,0.5,2025-10-24
2025-05-03,Influenza,Utah,0.4,2025-10-24
2025-05-03,Influenza,Vermont,0.4,2025-10-24
2025-05-03,Influenza,Virginia,0.5,2025-10-24
2025-05-03,Influenza,Washington,0.4,2025-10-24
2025-05-03,Influenza,West Virginia,0.2,2025-10-24
2025-05-03,Influenza,Wisconsin,0.4,2025-10-24
2025-05-03,Influenza,Wyoming,0.0,2025-10-24
2025-05-03,RSV,Alabama,0.1,2025-10-24
2025-05-03,RSV,Alaska,0.1,2025-10-24
2025-05-03,RSV,Arizona,0.0,2025-10-24
2025-05-03,RSV,Arkansas,0.1,2025-10-24
2025-05-03,RSV,California,0.0,2025-10-24
2025-05-03,RSV,Colorado,0.1,2025-10-24
2025-05-03,RSV,Connecticut,0.0,2025-10-24
2025-05-03,RSV,Delaware,0.1,2025-10-24
2025-05-03,RSV,District of Columbia,0.0,2025-10-24
2025-05-03,RSV,Florida,0.1,2025-10-24
2025-05-03,RSV,Georgia,0.0,2025-10-24
2025-05-03,RSV,Hawaii,0.1,2025-10-24
2025-05-03,RSV,Idaho,0.1,2025-10-24
2025-05-03,RSV,Illinois,0.1,2025-10-24
2025-05-03,RSV,Indiana,0.1,2025-10-24
2025-05-03,RSV,Iowa,0.1,2025-10-24
2025-05-03,RSV,Kansas,0.1,2025-10-24
2025-05-03,RSV,Kentucky,0.1,2025-10-24
2025-05-03,RSV,Louisiana,0.0,2025-10-24
2025-05-03,RSV,Maine,0.1,2025-10-24
2025-05-03,RSV,Maryland,0.0,2025-10-24
2025-05-03,RSV,Massachusetts,0.1,2025-10-24
2025-05-03,RSV,Michigan,0.1,2025-10-24
2025-05-03,RSV,Minnesota,0.1,2025-10-24
2025-05-03,RSV,Mississippi,0.0,2025-10-24
2025-05-03,RSV,Montana,0.2,2025-10-24
2025-05-03,RSV,United States,0.1,2025-10-24
2025-05-03,RSV,Nebraska,0.1,2025-10-24
2025-05-03,RSV,Nevada,0.1,2025-10-24
2025-05-03,RSV,New Hampshire,0.1,2025-10-24
2025-05-03,RSV,New Jersey,0.0,2025-10-24
2025-05-03,RSV,New Mexico,0.1,2025-10-24
2025-05-03,RSV,New York,0.0,2025-10-24
2025-05-03,RSV,North Carolina,0.1,2025-10-24
2025-05-03,RSV,North Dakota,0.1,2025-10-24
2025-05-03,RSV,Ohio,0.0,2025-10-24
2025-05-03,RSV,Oklahoma,0.1,2025-10-24
2025-05-03,RSV,Oregon,0.1,2025-10-24
2025-05-03,RSV,Pennsylvania,0.1,2025-10-24
2025-05-03,RSV,Rhode Island,0.0,2025-10-24
2025-05-03,RSV,South Carolina,0.0,2025-10-24
2025-05-03,RSV,Tennessee,0.1,2025-10-24
